 ,Area,X,Y,Perim.,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
3681,8.323E-4,8.798,4.296,0.113,0.037,0.029,119.702,0.825,0.041,6255,3041,112.166,0.031,1.293,0.773,0.931
3682,0.003,0.732,4.311,0.252,0.082,0.049,147.493,0.630,0.094,488,3047,152.281,0.058,1.672,0.598,0.884
3683,2.807E-4,4.099,4.287,0.064,0.024,0.015,43.657,0.867,0.024,2911,3057,54.462,0.016,1.547,0.646,0.893
3684,3.301E-4,2.458,4.288,0.067,0.023,0.018,147.874,0.922,0.025,1740,3046,149.036,0.019,1.259,0.794,0.938
3685,0.002,9.733,4.314,0.188,0.063,0.045,83.298,0.786,0.069,6918,3092,83.019,0.047,1.414,0.707,0.916
3686,4.468E-4,5.809,4.291,0.090,0.035,0.016,16.737,0.700,0.035,4119,3057,28.610,0.018,2.096,0.477,0.899
3687,1.621E-4,6.222,4.287,0.045,0.015,0.014,172.265,1.000,0.016,4420,3047,160.017,0.014,1.122,0.891,0.911
3688,6.346E-4,7.135,4.299,0.117,0.042,0.019,60.570,0.587,0.041,5069,3071,67.834,0.024,2.143,0.467,0.783
3689,1.957E-4,7.179,4.288,0.051,0.019,0.013,38.486,0.958,0.020,5100,3053,30.256,0.014,1.393,0.718,0.930
3690,1.720E-4,9.553,4.289,0.047,0.017,0.013,107.432,0.977,0.018,6793,3044,108.435,0.014,1.256,0.796,0.911
3691,1.759E-4,9.926,4.287,0.048,0.016,0.014,122.107,0.965,0.017,7057,3044,114.444,0.015,1.075,0.931,0.913
3692,3.618E-4,6.404,4.300,0.098,0.028,0.017,122.293,0.475,0.032,4544,3053,147.724,0.021,1.667,0.600,0.650
3693,2.214E-4,4.415,4.292,0.055,0.019,0.015,91.995,0.932,0.020,3137,3046,102.095,0.015,1.256,0.796,0.911
3694,1.680E-4,5.236,4.289,0.048,0.017,0.012,27.333,0.903,0.019,3719,3055,36.027,0.014,1.401,0.714,0.919
3695,2.293E-4,5.347,4.291,0.061,0.023,0.013,20.475,0.763,0.023,3796,3055,21.801,0.015,1.773,0.564,0.844
3696,3.025E-4,5.901,4.293,0.068,0.025,0.015,149.928,0.825,0.026,4190,3048,143.746,0.016,1.674,0.597,0.911
3697,4.072E-4,6.326,4.296,0.079,0.028,0.019,125.378,0.827,0.029,4494,3046,125.218,0.021,1.482,0.675,0.907
3698,1.522E-4,8.231,4.291,0.046,0.015,0.013,67.645,0.896,0.017,5853,3046,94.764,0.014,1.172,0.853,0.880
3699,0.002,8.485,4.303,0.179,0.062,0.041,6.715,0.773,0.063,6012,3063,10.305,0.043,1.529,0.654,0.920
3700,1.680E-4,9.878,4.293,0.047,0.016,0.013,147.253,0.968,0.018,7020,3050,151.390,0.014,1.254,0.798,0.924
3701,2.550E-4,6.937,4.296,0.059,0.020,0.016,3.869,0.932,0.022,4926,3054,165.069,0.017,1.260,0.794,0.915
3702,5.891E-4,3.956,4.302,0.090,0.028,0.026,63.641,0.916,0.030,2808,3069,52.595,0.027,1.077,0.929,0.940
3703,0.001,3.682,4.309,0.122,0.039,0.034,135.292,0.895,0.042,2610,3052,129.560,0.036,1.127,0.887,0.953
3704,7.136E-4,5.067,4.312,0.148,0.036,0.025,86.885,0.409,0.040,3603,3052,100.125,0.028,1.434,0.697,0.827
3705,1.384E-4,9.980,4.298,0.042,0.014,0.013,131.917,0.975,0.015,7097,3052,106.699,0.013,1.049,0.953,0.903
3706,4.053E-4,7.802,4.310,0.078,0.028,0.018,99.639,0.841,0.030,5545,3055,100.784,0.020,1.559,0.641,0.909
3707,1.245E-4,10.486,4.302,0.040,0.013,0.012,125.427,0.966,0.014,7453,3058,150.945,0.013,1.097,0.912,0.887
3708,2.590E-4,10.104,4.308,0.066,0.025,0.013,85.936,0.757,0.026,7183,3056,102.529,0.014,1.933,0.517,0.919
3709,1.483E-4,4.495,4.305,0.043,0.015,0.013,175.729,1.000,0.016,3192,3064,26.565,0.013,1.120,0.893,0.932
3710,3.914E-4,7.213,4.307,0.079,0.028,0.018,172.399,0.781,0.031,5119,3060,172.235,0.020,1.614,0.619,0.892
3711,1.799E-4,7.683,4.307,0.051,0.019,0.012,48.235,0.869,0.020,5458,3066,30.256,0.013,1.561,0.641,0.888
3712,1.661E-4,6.201,4.309,0.053,0.019,0.011,102.176,0.743,0.020,4409,3058,102.095,0.013,1.704,0.587,0.808
3713,1.285E-4,5.229,4.308,0.041,0.014,0.012,110.904,0.957,0.015,3718,3059,106.699,0.013,1.123,0.891,0.897
3714,0.001,5.261,4.327,0.171,0.046,0.040,41.104,0.610,0.051,3739,3094,70.560,0.044,1.151,0.869,0.848
3715,5.239E-4,5.592,4.319,0.129,0.037,0.018,150.042,0.396,0.044,3966,3061,142.765,0.027,2.003,0.499,0.652
3716,3.321E-4,10.397,4.314,0.068,0.021,0.020,73.104,0.906,0.023,7387,3071,32.735,0.020,1.038,0.964,0.936
3717,3.479E-4,3.732,4.313,0.069,0.025,0.018,17.543,0.926,0.026,2646,3072,22.380,0.018,1.360,0.735,0.936
3718,2.451E-4,5.929,4.313,0.059,0.022,0.014,44.719,0.872,0.023,4213,3075,57.265,0.015,1.586,0.631,0.912
3719,2.175E-4,6.234,4.312,0.064,0.020,0.014,177.019,0.672,0.024,4425,3063,162.646,0.015,1.429,0.700,0.803
3720,2.590E-4,6.282,4.312,0.067,0.026,0.013,170.775,0.724,0.027,4458,3064,161.565,0.015,2.023,0.494,0.865
3721,2.669E-4,9.852,4.315,0.061,0.021,0.016,51.476,0.888,0.022,7005,3077,55.305,0.018,1.287,0.777,0.912
3722,1.502E-4,6.966,4.315,0.044,0.014,0.013,132.138,0.980,0.016,4949,3067,153.435,0.014,1.083,0.923,0.921
