 ,Area,X,Y,Perim.,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
112,0.003,10.178,1.375,0.234,0.085,0.041,32.250,0.627,0.091,7087,980,42.455,0.046,2.070,0.483,0.902
113,0.017,9.920,1.416,0.991,0.161,0.136,161.966,0.221,0.236,6843,977,6.263,0.201,1.182,0.846,0.567
114,0.015,5.227,1.420,0.483,0.171,0.108,21.285,0.782,0.174,3600,1026,28.460,0.108,1.586,0.630,0.961
115,0.008,7.013,1.436,0.355,0.105,0.094,138.437,0.771,0.111,4866,997,164.358,0.094,1.116,0.896,0.923
116,0.017,7.208,1.484,0.589,0.225,0.097,75.066,0.619,0.226,5009,1115,68.806,0.097,2.332,0.429,0.937
117,0.011,10.263,1.483,0.460,0.180,0.078,126.219,0.659,0.179,7130,989,128.517,0.079,2.294,0.436,0.949
118,0.005,8.991,1.450,0.286,0.099,0.063,9.858,0.756,0.108,6247,1026,21.801,0.064,1.561,0.641,0.952
119,0.005,10.343,1.462,0.327,0.131,0.049,140.033,0.586,0.135,7191,996,145.804,0.056,2.696,0.371,0.896
120,0.067,6.184,1.618,1.733,0.336,0.255,141.765,0.282,0.360,4273,998,121.354,0.277,1.320,0.758,0.824
121,0.006,3.802,1.485,0.325,0.116,0.071,56.682,0.770,0.117,2626,1067,50.464,0.072,1.633,0.612,0.953
122,0.009,9.154,1.526,0.419,0.163,0.071,100.982,0.652,0.167,6384,1008,106.887,0.076,2.286,0.438,0.934
123,0.081,9.544,1.562,1.361,0.511,0.201,178.488,0.546,0.563,6462,1086,2.477,0.219,2.544,0.393,0.939
124,0.054,7.892,1.701,1.332,0.502,0.136,74.765,0.380,0.532,5478,1379,75.366,0.151,3.683,0.272,0.898
125,0.005,4.122,1.519,0.295,0.104,0.064,100.233,0.751,0.108,2870,1025,114.193,0.062,1.633,0.612,0.943
126,0.016,5.154,1.571,0.579,0.182,0.113,152.336,0.603,0.192,3543,1088,165.343,0.125,1.610,0.621,0.905
127,0.068,6.695,1.741,1.589,0.468,0.186,126.902,0.341,0.549,4605,1048,118.503,0.240,2.516,0.397,0.745
128,0.017,10.688,1.558,0.557,0.202,0.104,169.644,0.669,0.211,7405,1071,169.452,0.111,1.947,0.514,0.927
129,0.046,4.310,1.681,1.234,0.245,0.239,114.726,0.380,0.304,2915,1138,146.310,0.264,1.024,0.976,0.809
130,0.005,1.569,1.571,0.299,0.101,0.069,53.075,0.768,0.105,1068,1124,36.714,0.073,1.472,0.679,0.945
131,0.002,5.261,1.558,0.180,0.057,0.037,135.428,0.645,0.064,3672,1069,119.427,0.039,1.528,0.655,0.849
132,0.007,3.659,1.574,0.345,0.119,0.073,10.325,0.722,0.125,2512,1096,170.106,0.071,1.620,0.617,0.945
133,0.009,8.207,1.608,0.424,0.154,0.075,112.262,0.629,0.168,5724,1070,103.325,0.081,2.060,0.485,0.923
134,0.013,10.899,1.588,0.552,0.224,0.073,11.997,0.526,0.228,7541,1131,14.908,0.081,3.088,0.324,0.899
135,0.005,5.327,1.605,0.313,0.112,0.060,51.980,0.679,0.119,3689,1150,49.399,0.062,1.881,0.532,0.922
136,0.097,7.668,1.889,2.407,0.395,0.312,93.408,0.209,0.525,5262,1435,67.416,0.437,1.266,0.790,0.637
137,0.010,9.833,1.630,0.423,0.123,0.108,115.645,0.733,0.137,6838,1101,128.191,0.116,1.137,0.880,0.929
138,0.027,5.936,1.695,0.730,0.260,0.134,104.638,0.647,0.256,4149,1277,84.226,0.137,1.932,0.518,0.936
139,0.008,4.465,1.647,0.378,0.136,0.077,89.565,0.719,0.145,3114,1103,95.654,0.080,1.775,0.564,0.922
140,0.012,6.428,1.694,0.443,0.150,0.099,52.246,0.743,0.156,4454,1219,55.437,0.100,1.519,0.658,0.944
141,0.009,7.409,1.689,0.388,0.131,0.089,76.316,0.770,0.136,5175,1229,82.725,0.095,1.472,0.679,0.936
