 ,Area,X,Y,Perim.,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
150,1.839E-4,1.569,0.160,0.052,0.020,0.011,51.303,0.869,0.021,1100,119,61.699,0.012,1.773,0.564,0.901
151,3.698E-4,6.108,0.166,0.083,0.031,0.015,124.197,0.674,0.031,4291,106,114.228,0.019,1.995,0.501,0.822
152,1.131E-4,0.852,0.158,0.038,0.012,0.012,14.036,0.993,0.013,595,110,161.565,0.012,1.034,0.967,0.896
153,5.536E-4,4.759,0.169,0.105,0.035,0.020,32.060,0.627,0.037,3339,129,54.462,0.024,1.709,0.585,0.807
154,1.212E-4,10.937,0.160,0.042,0.014,0.011,45.000,0.869,0.015,7689,115,21.801,0.012,1.290,0.775,0.857
155,0.125,10.620,0.455,5.298,0.666,0.238,164.590,0.056,0.833,7212,367,5.973,0.448,2.795,0.358,0.441
156,5.455E-4,3.685,0.172,0.139,0.045,0.015,165.508,0.356,0.050,2574,119,171.870,0.021,2.935,0.341,0.658
157,4.122E-4,5.521,0.174,0.089,0.030,0.017,125.905,0.658,0.033,3879,112,115.463,0.021,1.733,0.577,0.811
158,3.637E-4,11.168,0.171,0.074,0.026,0.018,150.785,0.827,0.027,7850,113,141.340,0.019,1.451,0.689,0.889
159,1.879E-4,2.764,0.169,0.050,0.018,0.014,47.309,0.961,0.019,1939,122,32.471,0.014,1.296,0.772,0.907
160,2.162E-4,8.907,0.171,0.057,0.021,0.013,60.994,0.829,0.022,6262,127,63.435,0.014,1.671,0.598,0.888
161,2.707E-4,0.780,0.172,0.066,0.024,0.014,164.065,0.778,0.025,540,119,169.992,0.015,1.737,0.576,0.856
162,1.697E-4,1.929,0.172,0.048,0.015,0.014,36.068,0.911,0.017,1351,120,160.017,0.015,1.090,0.917,0.894
163,1.455E-4,5.140,0.171,0.044,0.015,0.012,122.368,0.949,0.017,3614,115,109.983,0.013,1.229,0.814,0.883
164,0.015,6.527,0.216,1.016,0.209,0.093,170.007,0.185,0.239,4504,125,160.919,0.134,2.250,0.444,0.670
165,1.980E-4,3.759,0.173,0.052,0.018,0.014,162.407,0.918,0.019,2638,119,167.005,0.014,1.272,0.786,0.916
166,0.020,0.614,0.274,0.751,0.212,0.121,63.447,0.451,0.227,403,261,60.701,0.141,1.749,0.572,0.880
167,1.798E-4,0.861,0.175,0.048,0.017,0.014,13.433,0.999,0.018,600,125,18.435,0.014,1.196,0.836,0.918
168,2.465E-4,3.894,0.181,0.067,0.025,0.013,60.810,0.691,0.027,2735,135,62.103,0.015,1.975,0.506,0.841
169,0.014,11.025,0.262,0.692,0.163,0.108,106.678,0.362,0.187,7729,119,111.882,0.133,1.506,0.664,0.832
170,1.616E-4,4.553,0.178,0.047,0.017,0.012,58.957,0.930,0.018,3201,131,71.565,0.013,1.436,0.696,0.894
171,2.020E-4,10.972,0.178,0.053,0.017,0.015,32.872,0.896,0.018,7712,124,157.380,0.017,1.076,0.930,0.889
172,0.012,0.138,0.251,0.670,0.148,0.104,98.813,0.338,0.161,62,122,117.924,0.127,1.422,0.703,0.764
173,1.980E-4,7.854,0.181,0.054,0.020,0.012,67.764,0.851,0.022,5523,134,66.801,0.013,1.655,0.604,0.907
174,2.667E-4,8.029,0.179,0.066,0.023,0.015,9.208,0.763,0.024,5641,130,32.735,0.016,1.573,0.636,0.880
175,0.004,10.926,0.202,0.273,0.099,0.052,164.727,0.685,0.102,7655,124,159.538,0.057,1.903,0.526,0.906
176,0.004,3.389,0.224,0.300,0.090,0.059,76.412,0.581,0.097,2389,122,100.154,0.069,1.521,0.657,0.874
177,0.016,7.546,0.298,0.880,0.270,0.074,113.049,0.255,0.291,5264,122,113.934,0.104,3.637,0.275,0.676
178,1.556E-4,6.998,0.183,0.046,0.016,0.012,83.107,0.923,0.017,4920,134,65.556,0.013,1.291,0.775,0.917
179,2.910E-4,8.411,0.186,0.067,0.022,0.017,65.951,0.812,0.026,5913,138,56.310,0.017,1.292,0.774,0.917
180,0.008,3.059,0.228,0.374,0.119,0.082,26.797,0.683,0.127,2114,188,35.463,0.086,1.453,0.688,0.922
181,2.849E-4,1.531,0.188,0.065,0.026,0.014,152.197,0.840,0.026,1069,129,157.620,0.015,1.841,0.543,0.901
182,1.556E-4,3.265,0.189,0.044,0.015,0.013,134.996,0.993,0.016,2295,128,116.565,0.014,1.104,0.906,0.922
183,1.859E-4,5.508,0.190,0.050,0.018,0.013,131.072,0.920,0.019,3871,129,122.471,0.014,1.329,0.752,0.906
184,0.011,2.873,0.263,0.587,0.134,0.107,64.456,0.410,0.151,1979,216,50.332,0.122,1.253,0.798,0.849
185,1.818E-4,7.667,0.191,0.051,0.018,0.013,173.844,0.887,0.020,5387,134,171.870,0.014,1.362,0.734,0.882
186,0.004,2.151,0.227,0.250,0.078,0.057,108.182,0.708,0.081,1499,134,124.249,0.065,1.364,0.733,0.879
187,0.002,4.578,0.214,0.198,0.060,0.042,104.075,0.645,0.063,3215,130,105.593,0.047,1.425,0.702,0.875
188,0.004,8.043,0.243,0.352,0.113,0.042,74.158,0.382,0.116,5646,207,68.459,0.054,2.663,0.376,0.782
189,2.142E-4,1.460,0.197,0.056,0.019,0.014,55.609,0.856,0.021,1022,144,61.699,0.016,1.349,0.741,0.902
190,0.006,4.954,0.239,0.324,0.106,0.069,118.421,0.695,0.112,3483,131,102.450,0.076,1.531,0.653,0.898
