 ,Area,X,Y,Perim.,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
73,4.288E-4,4.470,0.360,0.081,0.033,0.017,144.881,0.827,0.034,3133,247,146.976,0.018,1.986,0.504,0.924
74,0.004,10.612,0.384,0.239,0.072,0.066,136.405,0.830,0.078,7437,256,150.642,0.068,1.088,0.919,0.937
75,1.780E-4,0.216,0.359,0.048,0.017,0.014,24.581,0.954,0.018,146,255,18.435,0.014,1.243,0.805,0.903
76,1.234E-4,1.753,0.361,0.040,0.013,0.012,160.534,0.992,0.014,1231,249,113.962,0.013,1.062,0.941,0.910
77,0.005,8.391,0.397,0.303,0.103,0.063,42.223,0.706,0.116,5876,313,50.464,0.067,1.630,0.613,0.916
78,0.017,11.081,0.436,0.571,0.213,0.101,28.572,0.650,0.220,7722,350,39.758,0.113,2.116,0.472,0.947
79,1.315E-4,8.039,0.368,0.042,0.015,0.011,51.283,0.957,0.015,5648,262,33.690,0.012,1.277,0.783,0.903
80,2.468E-4,6.916,0.374,0.059,0.020,0.015,149.915,0.882,0.021,4858,258,143.130,0.017,1.324,0.755,0.894
81,1.578E-4,6.938,0.382,0.049,0.017,0.012,95.475,0.817,0.019,4876,263,102.995,0.013,1.486,0.673,0.881
82,0.005,0.487,0.431,0.338,0.100,0.062,84.625,0.539,0.105,335,264,99.335,0.063,1.614,0.620,0.924
83,1.436E-4,1.765,0.383,0.043,0.015,0.012,139.630,0.966,0.016,1238,265,127.875,0.013,1.234,0.811,0.922
84,0.012,10.024,0.456,0.512,0.123,0.120,156.370,0.556,0.144,7015,357,38.571,0.120,1.022,0.978,0.861
85,1.598E-4,7.865,0.411,0.046,0.016,0.013,57.283,0.933,0.017,5527,294,65.556,0.013,1.269,0.788,0.903
86,0.064,2.887,0.503,1.191,0.450,0.180,172.897,0.563,0.449,1875,330,165.876,0.183,2.499,0.400,0.936
